,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,average_heartrate,average_cadence,elev_high,elev_low,gear_id
161,7743936185,Afternoon Ride,2022-09-02T14:23:22Z,Ride,10661.6,2186,2216,242.0,"[40.75402348302305, -111.82577571831644]",130.6,,1581.8,1454.6,b4786712
162,7739824081,Afternoon Trail Run,2022-09-01T17:28:52Z,Run,8440.5,4309,4446,386.0,"[40.68448780104518, -111.64860215038061]",104.4,71.2,2696.4,2334.8,g10644275
163,7731258542,Morning Trail Run,2022-08-31T06:42:17Z,Run,9802.1,3761,3957,385.0,"[40.68437942303717, -111.64862017147243]",122.0,86.3,2690.6,2333.2,g10644275
164,7722150022,Afternoon Trail Run,2022-08-29T14:34:27Z,Run,6990.5,2330,2352,249.0,"[40.784864695742726, -111.88124354928732]",142.3,86.2,1660.4,1425.0,g10644275
165,7716339568,Morning Mountain Bike Ride,2022-08-28T09:21:18Z,Ride,27114.8,7506,8804,674.0,"[40.727745378389955, -111.53635036200285]",119.7,,2370.8,1932.2,b3678440
166,7709950288,Morning Hike,2022-08-27T08:10:55Z,Hike,6452.5,6478,8208,259.0,"[40.68754266947508, -111.6537783946842]",82.7,54.8,2548.8,2294.6,g8687054
167,7705112149,Lunch Mountain Bike Ride,2022-08-26T12:36:50Z,Ride,20793.5,5562,5929,604.0,"[40.86493047885597, -111.83862115256488]",129.0,,2172.4,1594.2,b3678440
168,7701107058,Afternoon Trail Run,2022-08-25T17:50:18Z,Run,12893.6,4899,4997,499.0,"[40.8464443590492, -111.85408333316445]",132.0,87.3,2166.8,1692.2,g10644275
169,7688794435,Backpacking ,2022-08-23T09:13:43Z,Hike,8873.4,7941,11145,316.0,"[40.604458479210734, -115.37664720788598]",83.3,52.8,3176.2,2690.8,g8687054
170,7688791489,Afternoon Hike,2022-08-22T17:26:33Z,Hike,1311.6,1409,1991,73.0,"[40.57243491522968, -115.39896871894598]",89.4,52.0,2995.6,2920.0,g10053422
171,7688791471,Morning Trail Run,2022-08-22T10:31:54Z,Run,14062.0,7460,8027,642.0,"[40.572482105344534, -115.39903996512294]",112.6,70.1,3310.8,2888.6,g8687054
172,7688786104,Backpacking,2022-08-21T13:06:13Z,Hike,9280.0,9258,13348,536.0,"[40.57250280864537, -115.39909939281642]",89.3,50.5,3185.6,2682.2,g8687054
173,7670779992,Morning Trail Run,2022-08-20T08:52:29Z,Run,12338.2,5875,6209,723.0,"[40.638134870678186, -111.62149272859097]",123.7,73.4,2973.6,2265.4,g10644275
174,7664387911,Morning Trail Run,2022-08-19T06:58:41Z,Run,6937.7,2816,2885,297.0,"[40.820657685399055, -111.90362582914531]",120.0,81.4,1864.6,1583.6,g10644275
175,7659163148,Morning Trail Run,2022-08-18T07:06:51Z,Run,8907.3,3302,3466,277.0,"[40.84638459607959, -111.85353456996381]",120.2,88.0,1953.2,1692.2,g10644275
176,7654142427,Morning Trail Run,2022-08-17T08:01:59Z,Run,14582.1,6038,6318,757.0,"[40.84646447561681, -111.85405743308365]",126.3,83.1,2450.6,1692.2,g10644275
177,7650256749,Afternoon Trail Run,2022-08-16T14:55:57Z,Run,7254.4,2515,2535,238.0,"[40.78530709259212, -111.85227116569877]",130.5,86.6,1774.4,1576.2,g10644275
178,7645173936,Evening Yoga,2022-08-15T18:50:00Z,Yoga,0.0,1993,1993,0,[],59.6,,,,
179,7639496475,Afternoon Trail Run,2022-08-14T16:51:13Z,Run,7204.0,2893,3022,219.0,"[40.986723974347115, -111.79389263503253]",122.0,80.4,2476.0,2298.6,g10644275
180,7638224799,Morning Hike,2022-08-14T08:47:15Z,Hike,8726.1,7841,9222,376.0,"[40.82067704759538, -111.90366472117603]",91.6,55.5,1877.4,1582.6,g10053422
181,7632731356,Morning Mountain Bike Ride,2022-08-13T08:43:57Z,Ride,36897.6,11577,12658,1100.0,"[40.65354013815522, -111.50820342823863]",125.4,,2977.0,2104.6,b3678440
182,7628409918,Evening Trail Run,2022-08-12T18:25:36Z,Run,11783.5,4246,4378,470.0,"[40.846462631598115, -111.85409976169467]",129.0,86.9,2161.2,1692.2,g10644275
183,7620420833,Morning Trail Run,2022-08-11T06:56:05Z,Run,8027.3,3387,3555,336.0,"[40.820724153891206, -111.90375465899706]",120.5,80.6,1871.2,1584.2,g10644275
184,7615190046,Morning Trail Run,2022-08-10T07:48:17Z,Run,12720.0,4503,4564,446.0,"[40.820672772824764, -111.90376161597669]",135.0,84.8,1925.2,1582.8,g10644275
185,7603120974,Morning Trail Run,2022-08-08T05:54:03Z,Run,12777.2,4769,4859,495.0,"[40.84641552530229, -111.85376482084394]",127.1,87.3,2163.8,1692.2,g10644275
186,7600187780,Morning Mountain Bike Ride,2022-08-07T10:48:26Z,Ride,24631.3,7417,10756,576.0,"[40.61562107875943, -111.50740379467607]",114.2,,2871.2,2521.0,b3678440
187,7581547116,Morning Trail Run,2022-08-04T06:08:50Z,Run,12811.0,4899,4988,490.0,"[40.84634955972433, -111.85357597656548]",126.1,87.5,2160.4,1692.2,g10429935
188,7578827097,Afternoon Run,2022-08-03T17:53:10Z,Run,6956.1,1787,1787,3.0,"[40.79380332492292, -111.93467114120722]",138.3,90.4,1288.4,1284.8,g10369972
189,7575874022,Morning Hike,2022-08-03T07:08:30Z,Hike,1508.8,1798,1914,35.0,"[40.82065408118069, -111.90377913415432]",77.2,54.5,1616.8,1584.0,g10053422
190,7572589391,Afternoon Trail Run,2022-08-02T14:44:16Z,Run,8453.3,3533,3887,353.0,"[40.77929751947522, -111.88557204790413]",126.7,81.7,1713.6,1392.6,g10644275
191,7567183888,Afternoon Trail Run,2022-08-01T17:31:24Z,Run,6670.6,2815,2829,222.0,"[40.77949550002813, -111.88551555387676]",133.4,83.5,1553.8,1381.6,g10644275
192,7561698522,Morning Hike,2022-07-31T09:46:53Z,Hike,11963.4,11102,14027,393.0,"[40.82272533327341, -110.80120573751628]",86.3,52.9,2992.2,2685.6,g8687054
193,7554712073,Morning Trail Run,2022-07-30T09:39:34Z,Run,13261.7,4363,4382,417.0,"[40.84641753695905, -111.85376255773008]",135.3,88.8,1983.4,1692.2,g10644275
194,7553670777,Morning Walk,2022-07-30T07:46:43Z,Hike,1191.2,1068,1084,0.0,"[40.79373040236533, -111.93457751534879]",82.9,54.1,1286.0,1281.6,
195,7549372153,Morning Mountain Bike Ride,2022-07-29T10:17:52Z,Ride,16818.2,4624,4933,499.0,"[40.846396163105965, -111.85386766679585]",132.1,,2157.4,1692.2,b3678440
196,7544958785,Lunch Hike,2022-07-28T11:19:44Z,Hike,9628.8,8520,9692,581.0,"[40.59844454750419, -111.58446089364588]",111.4,55.4,3240.2,2670.6,g8687054
197,7537375066,Morning Trail Run,2022-07-27T06:26:33Z,Run,11700.7,4452,4548,460.0,"[40.846365401521325, -111.8536320514977]",129.2,87.5,2153.0,1692.2,g10644275
198,7528818631,Afternoon Trail Run,2022-07-25T17:50:38Z,Run,6474.7,2256,2284,195.0,"[40.8261295594275, -111.89653222449124]",134.1,87.6,1778.0,1588.0,g10644275
199,7528406532,Morning Hike,2022-07-25T10:50:36Z,Hike,11217.3,9483,11899,233.0,"[40.67450235597789, -110.96008714288473]",83.0,52.9,3194.8,3027.6,g8687054
200,7523415840,Lunch Hike,2022-07-24T12:44:06Z,Hike,1373.0,1554,5099,37.0,"[40.97503147087991, -111.81690028868616]",80.8,50.0,2468.8,2447.2,g10053422
201,7521621436,Morning Walk,2022-07-24T08:25:44Z,Hike,1145.6,1109,1257,0.0,"[40.79373895190656, -111.93459218367934]",67.2,51.9,1286.0,1282.2,
202,7517715833,Afternoon Hike,2022-07-23T14:20:34Z,Hike,4648.2,4515,6588,341.0,"[40.70667897351086, -111.68975830078125]",87.1,54.0,2380.8,2045.0,g8687054
203,7511957405,Afternoon Hike,2022-07-22T14:35:07Z,Hike,4184.6,3535,4192,176.0,"[40.59093302115798, -111.62864936515689]",88.0,54.6,2798.4,2630.0,g8687054
204,7510137668,Morning Walk,2022-07-22T07:42:31Z,Hike,1052.0,1046,1497,0.0,[],63.6,53.4,1286.0,1284.2,
205,7505110249,Morning Walk,2022-07-21T07:55:35Z,Hike,2292.5,1856,2688,19.0,"[40.79382763244212, -111.93471715785563]",84.2,55.2,1286.2,1282.6,
206,7501755634,Afternoon Trail Run,2022-07-20T14:02:59Z,Run,11393.7,3891,3900,301.0,"[40.846358109265566, -111.8537874519825]",137.8,87.4,1954.4,1692.2,g10644275
207,7494213223,Morning Trail Run,2022-07-19T06:53:43Z,Run,8930.7,3363,3531,276.0,"[40.84634847007692, -111.85351839289069]",119.3,86.2,1951.6,1692.2,g10644275
208,7488836646,Morning Walk,2022-07-18T06:50:05Z,Hike,2101.6,1983,2120,0.0,"[40.79379167407751, -111.93464867770672]",61.8,55.4,1286.2,1282.8,
209,7484758102,Morning Trail Run,2022-07-17T07:54:59Z,Run,10598.1,4343,4903,409.0,"[40.692106280475855, -111.66987332515419]",117.9,85.2,2542.0,2189.2,g10644275
210,7483597859,Morning Walk,2022-07-17T06:28:37Z,Hike,521.7,676,891,0.0,"[40.7937887404114, -111.93463996052742]",89.7,49.2,1286.0,1284.8,
211,7480486720,Afternoon Trail Run,2022-07-16T14:15:27Z,Run,9890.3,5131,5383,745.0,"[40.588514087721705, -111.63876045495272]",128.8,70.9,3341.2,2603.0,g10644275
212,7474921180,Afternoon Trail Run,2022-07-15T13:22:18Z,Run,18113.5,8524,8748,974.0,"[40.59193222783506, -111.63177707232535]",129.2,77.9,3185.2,2629.0,g10644275
213,7472925403,Morning Yoga,2022-07-15T07:04:16Z,Yoga,0.0,1987,1987,0,[],57.9,,,,
214,7467676064,Morning Walk ,2022-07-14T06:55:17Z,Hike,2079.3,2048,2086,1.0,"[40.79375873319805, -111.9345891661942]",62.8,53.4,1286.0,1281.4,
215,7462292561,Morning Trail Run,2022-07-13T06:38:03Z,Run,11803.7,4527,4573,464.0,"[40.8464771322906, -111.85415172949433]",124.0,87.6,2157.2,1692.2,g10644275
216,7453487993,Afternoon Trail Run,2022-07-11T14:51:16Z,Run,10937.0,3684,3741,323.0,"[40.769864693284035, -111.83279380202293]",129.0,87.3,1726.4,1519.4,g10644275
217,7448623552,Lunch Hike,2022-07-10T11:43:24Z,Hike,8790.5,7540,10522,212.0,"[40.674049062654376, -110.9602461475879]",87.9,54.0,3149.0,3028.6,g10429935
218,7443007198,Afternoon Float ,2022-07-09T14:52:16Z,StandUpPaddling,7987.4,5587,5651,15.2,"[41.057673348113894, -111.59207166172564]",71.0,37.5,1618.2,1580.1,
219,7440883306,Morning Trail Run,2022-07-09T06:29:12Z,Run,13778.7,6152,6466,608.0,"[40.684410855174065, -111.6486184950918]",116.5,79.1,2942.2,2343.8,g10644275
220,7436813881,Lunch Trail Run,2022-07-08T12:03:33Z,Run,15306.0,6458,6595,442.0,"[40.82774399779737, -111.65390990674496]",123.0,81.9,2267.2,1860.8,g10644275
221,7432572757,Afternoon Trail Run,2022-07-07T16:29:41Z,Run,7317.0,2271,2271,161.0,"[40.75300759635866, -111.82581930421293]",135.7,88.0,1594.4,1474.2,g10644275
222,7430217206,Morning Hike,2022-07-07T07:22:40Z,Hike,2358.4,2532,3655,39.0,"[40.820638071745634, -111.90370805561543]",69.9,53.7,1599.4,1583.0,g8687054
223,7427175560,Afternoon Trail Run,2022-07-06T15:25:20Z,Run,8305.8,3042,3125,292.0,"[40.785366436466575, -111.85227720066905]",131.7,86.4,1774.6,1569.8,g10644275
224,7424953037,Morning Walk,2022-07-06T08:09:36Z,Hike,1058.3,962,1073,1.0,"[40.79381170682609, -111.93464976735413]",72.4,55.0,1287.6,1285.4,
225,7416722665,Lunch Trail Run,2022-07-04T12:03:46Z,Run,9938.6,3948,4120,284.0,"[40.70322965271771, -110.88548954576254]",124.1,84.9,3069.4,2793.4,g10828880
226,7410060546,Morning Trail Run,2022-07-03T07:23:24Z,Run,17818.2,9686,11181,732.0,"[40.684575978666544, -111.6487170662731]",110.4,66.4,2923.8,2334.0,g10828880
227,7405210099,Afternoon Hike,2022-07-02T13:24:17Z,Hike,4397.0,4848,8890,199.0,"[40.63030734658241, -111.60459883511066]",73.3,53.1,2601.8,2414.2,g8687054
228,7398350367,Morning Trail Run,2022-07-01T08:07:48Z,Run,12044.2,4880,5108,484.0,"[40.846706880256534, -111.85470468364656]",115.6,84.8,2166.6,1690.6,g10828880
229,7395116861,Afternoon Trail Run,2022-06-30T13:47:37Z,Run,20491.0,8547,8745,874.0,"[40.6495781801641, -111.64807450957596]",129.5,76.3,2933.8,2222.6,g10828880
230,7393060358,Morning Walk,2022-06-30T07:59:07Z,Hike,2084.7,1929,2075,0.0,"[40.79382629133761, -111.93465027026832]",70.1,54.9,1286.2,1283.4,
231,7387695530,Morning Walk,2022-06-29T07:54:12Z,Hike,2023.1,1847,2127,1.0,"[40.7937868963927, -111.9345167465508]",65.2,54.6,1286.6,1281.4,
232,7381989142,Morning Trail Run,2022-06-28T06:04:49Z,Run,12944.0,5676,5764,564.0,"[40.846355091780424, -111.85344966128469]",119.3,82.9,2257.2,1692.2,g10828880
233,7378642943,Afternoon Trail Run,2022-06-27T14:13:40Z,Run,4964.7,1818,1821,162.0,"[40.79105422832072, -111.86326369643211]",128.0,85.6,1757.2,1615.8,g10644275
234,7373750051,Morning Hike,2022-06-26T09:39:09Z,Hike,11856.6,11164,14311,647.0,"[40.484386794269085, -112.17768279835582]",98.3,54.6,2831.8,2247.6,g8687054
235,7366745788,Morning Hike,2022-06-25T07:47:59Z,Hike,5145.9,4315,4596,166.0,"[40.841612443327904, -111.83328707702458]",82.6,53.3,2015.6,1892.4,g8687054
236,7361010433,Morning Hike,2022-06-24T06:44:33Z,Hike,5211.2,4339,4708,294.0,"[40.82050756551325, -111.90358274616301]",83.0,55.5,1861.0,1583.0,g8687054
237,7345002432,Morning Walk,2022-06-21T07:41:24Z,Hike,2380.6,1885,3008,4.0,"[40.79373065382242, -111.93455915898085]",69.0,56.1,1288.6,1278.6,
238,7341957232,Afternoon Walk,2022-06-20T16:23:08Z,Hike,1592.2,1848,2532,2.0,"[40.79376460053027, -111.93457785062492]",71.7,52.2,1287.6,1284.4,
239,7336393005,Bighorn 100,2022-06-17T09:00:03Z,Run,157570.0,80249,86768,5329.0,"[44.87372922711074, -107.2710155043751]",122.3,74.2,2732.4,1203.8,g10828880
240,7330305010,Bighorn 100 missing miles,2022-06-17T09:00:00Z,Run,3379.6,480,480,0,[],,,,,g10828880
241,7321254365,Morning Trail Run,2022-06-16T09:35:29Z,Run,3240.4,1374,1533,48.0,"[44.75972226820886, -107.43721305392683]",107.7,84.3,2472.8,2428.8,g10429935
242,7321253542,Morning Hike,2022-06-16T09:10:07Z,Hike,658.9,808,1395,9.0,"[44.75879950448871, -107.43795208632946]",69.2,50.9,2435.0,2426.8,g10053422
243,7307227924,Morning Trail Run,2022-06-14T06:38:08Z,Run,9965.4,3968,4069,270.0,"[40.791662503033876, -111.87848690897226]",120.8,85.8,1542.2,1390.6,g10828880
244,7299100886,Lunch Trail Run,2022-06-12T12:55:57Z,Run,9537.9,4117,4181,405.0,"[40.82057822495699, -111.90362926572561]",117.6,79.5,1867.6,1580.2,g10429935
245,7298750304,Morning Hike,2022-06-12T07:47:06Z,Hike,9350.5,7737,8755,387.0,"[40.846414687111974, -111.85373757965863]",84.4,54.3,2081.0,1692.2,g8687054
246,7293483484,Afternoon Run,2022-06-11T16:08:49Z,Run,12459.5,3701,3742,12.0,"[40.7937905844301, -111.93449436686933]",125.9,88.0,1287.6,1282.0,g10369972
247,7287679837,Afternoon Trail Run,2022-06-10T14:00:38Z,Run,17404.8,7749,7828,614.0,"[40.82797843962908, -111.65399858728051]",123.2,79.7,2463.4,1858.4,g10644275
248,7285612287,Morning Hike,2022-06-10T07:02:32Z,Hike,2629.3,2301,3400,3.0,"[40.793803660199046, -111.93466443568468]",74.8,55.3,1288.0,1284.2,
249,7282673120,Afternoon Trail Run,2022-06-09T14:58:59Z,Run,9446.2,3556,3556,190.0,"[40.7540637999773, -111.8257882911712]",120.3,85.5,1593.2,1473.4,g10429935
250,7277774201,Afternoon Trail Run,2022-06-08T15:34:59Z,Run,14496.1,6045,6200,635.8,"[40.791794, -111.878243]",126.5,80.8,1854.2,1429.4,g10429935
251,7275217712,Morning Hike,2022-06-08T07:00:31Z,Hike,2629.2,2163,3468,4.0,"[40.793770384043455, -111.93461095914245]",81.0,56.2,1287.8,1283.0,g10053422
252,7272607309,Afternoon Run,2022-06-07T16:02:06Z,Run,13894.4,5355,5387,689.2,"[40.79179, -111.878238]",135.2,84.5,1891.8,1429.4,g10828880
253,7259948785,Morning Run,2022-06-05T08:17:33Z,Run,12920.2,4197,4265,260.0,"[39.8638760112226, -111.27542096190155]",134.2,88.3,2832.2,2671.0,g10429935
254,7256391166,Evening Activity,2022-06-04T18:48:42Z,Yoga,0.0,889,889,0,[],59.8,,,,
255,7255259706,Lunch Run,2022-06-04T11:14:05Z,Run,12972.2,4626,4685,258.0,"[39.86382412724197, -111.27540009096265]",116.7,86.6,2823.4,2669.8,g10429935
256,7250361126,Afternoon Run,2022-06-03T13:38:10Z,Run,23436.3,10645,10864,1063.0,"[40.827908366918564, -111.65414401330054]",125.7,78.8,2606.0,1934.8,g10828880
257,7245470030,Afternoon Run,2022-06-02T15:14:20Z,Run,14312.6,4847,4847,365.0,"[40.754039492458105, -111.82572651654482]",126.9,87.7,1597.8,1476.8,g10644275
258,7237471878,Morning Run,2022-06-01T05:01:57Z,Run,24387.3,10033,10135,1056.0,"[40.779629945755005, -111.88550348393619]",139.5,84.4,1873.0,1390.2,g10429935
259,7235157805,Evening Activity,2022-05-31T19:45:28Z,Yoga,0.0,612,612,0,[],78.7,,,,
260,7235116364,Evening Run,2022-05-31T19:12:44Z,Run,5350.4,1641,1644,5.0,"[40.79381128773093, -111.93463794887066]",135.2,90.3,1289.8,1285.8,g9558973
261,7234151429,Lunch Run,2022-05-31T12:59:56Z,Run,12016.1,5872,5993,739.0,"[40.75356281362474, -111.82611141353846]",122.7,76.4,2161.0,1474.2,g10429935
262,7229536953,Morning Hike,2022-05-30T10:16:17Z,Hike,8654.4,7727,10763,348.0,"[37.61599760502577, -112.93177798390388]",78.1,54.6,2569.2,2321.6,g10429935
263,7224087837,Afternoon Run,2022-05-29T14:35:25Z,Run,6620.8,2306,2351,132.0,"[37.61262824758887, -113.10026932507753]",122.6,87.5,1957.4,1830.6,g10429935
264,7219027491,Evening Hike,2022-05-28T18:44:49Z,Hike,1493.3,1796,2137,26.0,"[40.77961318194866, -111.88546459190547]",83.7,51.8,1411.2,1392.4,g10053422
265,7218695396,Afternoon Run,2022-05-28T13:48:54Z,Run,32581.1,11254,11331,969.0,"[40.77962181530893, -111.88546685501933]",130.2,85.8,2253.6,1392.0,g10644275
266,7211648299,Morning Run,2022-05-27T05:04:25Z,Run,34503.0,17346,17697,1663.0,"[40.774901881814, -111.71839591115713]",122.7,74.5,2703.8,1897.0,g10644275
267,7207793423,Lunch Run,2022-05-26T12:27:03Z,Run,11958.6,4833,4864,522.0,"[40.75376364402473, -111.82511748746037]",137.3,81.6,1906.0,1474.6,g10429935
268,7202928964,Afternoon Run,2022-05-25T15:50:14Z,Run,13649.7,5112,5172,454.0,"[40.75403278693557, -111.82581569999456]",131.1,83.5,1709.2,1472.8,g10429935
269,7200529192,Morning Run,2022-05-25T07:24:25Z,Run,11958.9,3350,3446,22.0,"[40.79381061717868, -111.93451582454145]",129.8,92.7,1289.0,1280.8,g9558973
270,7198404782,Evening Activity,2022-05-24T20:53:13Z,Yoga,0.0,811,811,0,[],68.2,,,,
271,7194951998,Morning Run,2022-05-24T05:53:01Z,Run,14488.3,5251,5300,473.0,"[40.77943288721144, -111.88560515642166]",144.7,88.7,1769.2,1380.6,g10429935
272,7192321665,Afternoon Run,2022-05-23T15:41:38Z,Run,13043.4,4278,4321,285.0,"[40.79190893098712, -111.87817141413689]",117.2,88.6,1667.6,1429.0,g10429935
273,7186259616,Morning Run,2022-05-22T10:17:32Z,Run,9547.5,3075,3096,27.0,"[40.74888478964567, -111.87221037223935]",109.2,88.5,1309.8,1302.8,g10369972
274,7181533159,Afternoon Walk,2022-05-21T16:32:34Z,Hike,4942.1,3883,5200,2.0,"[40.793682457879186, -111.93457441404462]",98.6,55.5,1287.8,1284.4,
275,7180962614,Morning Run,2022-05-21T05:30:28Z,Run,50008.3,28371,31136,3368.0,"[40.79203843139112, -111.87786706723273]",121.8,73.3,2432.2,1428.0,g10644275
276,7176240348,Evening Walk,2022-05-20T18:59:10Z,Hike,1490.4,1513,2128,2.0,"[40.793797709047794, -111.93448103964329]",64.0,56.9,1286.4,1284.0,
277,7174330584,Morning Run,2022-05-20T06:05:18Z,Run,32230.1,12172,13054,1156.0,"[40.863923225551844, -111.83669624850154]",142.4,84.9,2349.8,1608.6,g10644275
278,7165881749,Afternoon Run,2022-05-18T15:28:03Z,Run,11159.2,3748,3793,274.0,"[40.75402541086078, -111.8258031271398]",131.1,88.1,1600.2,1474.8,g10429935
279,7163082971,Morning Run,2022-05-18T06:30:32Z,Run,8601.8,3133,3210,365.0,"[40.84624352864921, -111.8535644095391]",128.3,88.8,2066.6,1701.2,g10429935
280,7160322053,Afternoon Run,2022-05-17T14:32:53Z,Run,17608.8,9000,9005,1169.0,"[40.70764440111816, -111.79577571339905]",132.9,82.0,2490.0,1495.4,g10429935
281,7154744923,Afternoon Activity,2022-05-16T17:40:33Z,Yoga,0.0,752,752,0,[],89.4,,,,
282,7154699410,Afternoon Run,2022-05-16T16:58:49Z,Run,8223.9,2354,2354,8.0,"[40.79378915950656, -111.93452822975814]",130.4,89.4,1287.0,1283.0,g9558973
283,7152103915,Morning Run,2022-05-16T06:18:47Z,Run,16061.4,6144,6309,627.0,"[40.84640027023852, -111.85384126380086]",125.3,87.4,2179.2,1700.0,g10429935
284,7150024712,Evening Hike,2022-05-15T19:08:39Z,Hike,1139.4,1634,1694,0.0,[],79.7,63.2,1286.8,1285.0,g10053422
285,7149964730,Afternoon Hike,2022-05-15T17:58:11Z,Hike,2411.0,2182,3981,6.0,"[40.79374121502042, -111.93456234410405]",65.3,54.4,1290.8,1279.2,g10053422
286,7142361539,Morning Run,2022-05-14T08:42:27Z,Run,12203.5,4532,4683,238.0,"[44.33685659430921, -121.4530442096293]",116.8,85.9,954.0,833.8,g10429935
287,7141305176,Afternoon Hike,2022-05-13T16:19:46Z,Hike,1065.3,1483,2388,18.0,"[44.23433250747621, -121.56351962126791]",74.2,54.6,1081.6,1068.4,g10429935
288,7141304179,Afternoon Hike,2022-05-13T14:33:26Z,Hike,595.0,619,1752,12.0,"[44.348660660907626, -121.71777916140854]",87.6,53.9,1268.2,1256.8,g10429935
289,7136864355,Morning Run,2022-05-13T09:31:59Z,Run,15536.7,5818,6004,372.0,"[44.23427542671561, -121.56329171732068]",122.1,86.8,1301.4,1068.4,g10429935
290,7133541090,Evening Run,2022-05-12T18:42:19Z,Run,10100.6,3466,3543,224.0,"[44.28473272360861, -121.61542246118188]",123.2,87.6,1140.8,1031.6,g10429935
291,7127482314,Lunch Hike,2022-05-11T12:57:05Z,Hike,8287.8,7750,9386,543.0,"[45.57911625131965, -122.11847704835236]",83.1,54.7,327.4,9.6,g8687054
292,7121181896,Lunch Run,2022-05-10T11:09:25Z,Run,13152.6,5205,5577,454.0,"[45.53616218268871, -122.71100535057485]",115.6,86.2,316.6,41.0,g10429935
293,7114039868,Morning Run,2022-05-09T07:46:25Z,Run,10476.9,5344,5616,521.0,"[45.0832661613822, -123.96121599711478]",112.8,80.5,402.4,48.0,g10429935
294,7111429472,Evening Hike,2022-05-08T19:59:14Z,Hike,1806.4,1627,1712,30.0,"[45.21282188594341, -123.96896020509303]",84.8,53.5,8.2,-3.0,g10053422
295,7110871828,Afternoon Hike,2022-05-08T13:47:38Z,Hike,1454.9,1696,4359,41.0,"[44.6762468945235, -124.0773481875658]",84.4,54.8,34.8,-4.2,g10053422
296,7104601487,McDonald Forest 50k,2022-05-07T07:59:51Z,Run,50653.3,18092,18288,2163.0,"[44.6602111402899, -123.23842562735081]",154.0,86.7,651.8,140.6,g10644275
297,7102990615,Morning Run,2022-05-07T07:48:09Z,Run,519.5,237,249,19.0,"[44.660075856372714, -123.23830559849739]",119.7,86.6,169.4,151.0,g10053422
298,7099666352,Afternoon Run,2022-05-06T16:41:26Z,Run,6750.7,2558,2637,234.0,"[44.603853235021234, -123.33254350349307]",122.7,82.4,359.4,159.2,g10429935
299,7094990516,Afternoon Run,2022-05-05T16:20:43Z,Run,9618.4,3289,3466,141.0,"[44.28975365124643, -121.58254955895245]",118.2,87.4,1041.0,989.8,g10644275
300,7087920340,Morning Run,2022-05-04T10:14:35Z,Run,8534.2,4334,4468,591.0,"[40.70739629678428, -111.79587755352259]",127.3,81.0,1963.0,1499.4,g10644275
301,7084390697,Evening Walk,2022-05-03T18:48:22Z,Hike,1615.2,1222,1276,1.0,"[40.79377993941307, -111.93459687754512]",60.4,55.6,1287.6,1285.2,
302,7081240637,Morning Run,2022-05-03T06:43:10Z,Run,12216.9,4506,4606,415.0,"[40.77970638871193, -111.88546895049512]",118.5,88.0,1728.8,1377.6,g10053422
303,7071634543,Morning Run,2022-05-01T08:03:39Z,Run,14275.4,7627,7861,961.0,"[40.77816378325224, -111.85026034712791]",116.6,75.8,2369.6,1481.2,g10429935
304,7067465734,Afternoon Walk,2022-04-30T17:04:18Z,Hike,3863.9,3164,3388,5.0,"[40.79379980452359, -111.93465043790638]",65.8,55.9,1290.6,1285.8,
